Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_53_410,VPWR,li1,83.0300,155.3460,1.799638
TAP_TAPCELL_ROW_53_409,VPWR,li1,70.1500,155.3460,1.799678
TAP_TAPCELL_ROW_53_408,VPWR,li1,57.2700,155.3460,1.799717
TAP_TAPCELL_ROW_53_407,VPWR,li1,44.3900,155.3460,1.799768
TAP_TAPCELL_ROW_53_406,VPWR,li1,31.5100,155.3460,1.799828
TAP_TAPCELL_ROW_53_405,VPWR,li1,18.6300,155.3460,1.799848
TAP_TAPCELL_ROW_52_404,VPWR,li1,147.4300,154.7330,1.799560
TAP_TAPCELL_ROW_52_403,VPWR,li1,121.6700,154.7330,1.799569
TAP_TAPCELL_ROW_52_402,VPWR,li1,95.9100,154.7330,1.799609
TAP_TAPCELL_ROW_52_401,VPWR,li1,70.1500,154.7330,1.799678
TAP_TAPCELL_ROW_52_400,VPWR,li1,44.3900,154.7330,1.799768
TAP_TAPCELL_ROW_52_399,VPWR,li1,18.6300,154.7330,1.799848
TAP_TAPCELL_ROW_51_398,VPWR,li1,134.5500,149.9060,1.799789
TAP_TAPCELL_ROW_51_397,VPWR,li1,108.7900,149.9060,1.799805
TAP_TAPCELL_ROW_51_396,VPWR,li1,83.0300,149.9060,1.799837
TAP_TAPCELL_ROW_51_395,VPWR,li1,57.2700,149.9060,1.799886
TAP_TAPCELL_ROW_51_394,VPWR,li1,31.5100,149.9060,1.799948
TAP_TAPCELL_ROW_50_393,VPWR,li1,147.4300,149.2930,1.799785
TAP_TAPCELL_ROW_50_392,VPWR,li1,121.6700,149.2930,1.799795
TAP_TAPCELL_ROW_50_391,VPWR,li1,95.9100,149.2930,1.799820
TAP_TAPCELL_ROW_50_390,VPWR,li1,70.1500,149.2930,1.799859
TAP_TAPCELL_ROW_50_389,VPWR,li1,44.3900,149.2930,1.799916
TAP_TAPCELL_ROW_50_388,VPWR,li1,18.6300,149.2930,1.799973
TAP_TAPCELL_ROW_49_387,VPWR,li1,134.5500,144.4660,1.799702
TAP_TAPCELL_ROW_49_386,VPWR,li1,108.7900,144.4660,1.799727
TAP_TAPCELL_ROW_49_385,VPWR,li1,83.0300,144.4660,1.799772
TAP_TAPCELL_ROW_49_384,VPWR,li1,57.2700,144.4660,1.799836
TAP_TAPCELL_ROW_49_383,VPWR,li1,31.5100,144.4660,1.799926
TAP_TAPCELL_ROW_48_382,VPWR,li1,147.4300,143.8530,1.799698
TAP_TAPCELL_ROW_48_381,VPWR,li1,121.6700,143.8530,1.799711
TAP_TAPCELL_ROW_48_380,VPWR,li1,95.9100,143.8530,1.799746
TAP_TAPCELL_ROW_48_379,VPWR,li1,70.1500,143.8530,1.799804
TAP_TAPCELL_ROW_48_378,VPWR,li1,44.3900,143.8530,1.799876
TAP_TAPCELL_ROW_48_377,VPWR,li1,18.6300,143.8530,1.799961
TAP_TAPCELL_ROW_47_376,VPWR,li1,134.5500,139.0260,1.799064
TAP_TAPCELL_ROW_47_375,VPWR,li1,108.7900,139.0260,1.799229
TAP_TAPCELL_ROW_47_374,VPWR,li1,83.0300,139.0260,1.799413
TAP_TAPCELL_ROW_47_373,VPWR,li1,57.2700,139.0260,1.799604
TAP_TAPCELL_ROW_47_372,VPWR,li1,31.5100,139.0260,1.799833
TAP_TAPCELL_ROW_46_371,VPWR,li1,147.4300,138.4130,1.799031
TAP_TAPCELL_ROW_46_370,VPWR,li1,121.6700,138.4130,1.799146
TAP_TAPCELL_ROW_46_369,VPWR,li1,95.9100,138.4130,1.799326
TAP_TAPCELL_ROW_46_368,VPWR,li1,70.1500,138.4130,1.799508
TAP_TAPCELL_ROW_46_367,VPWR,li1,44.3900,138.4130,1.799715
TAP_TAPCELL_ROW_46_366,VPWR,li1,18.6300,138.4130,1.799913
TAP_TAPCELL_ROW_45_365,VPWR,li1,134.5500,133.5860,1.799432
TAP_TAPCELL_ROW_45_364,VPWR,li1,108.7900,133.5860,1.799510
TAP_TAPCELL_ROW_45_363,VPWR,li1,83.0300,133.5860,1.799612
TAP_TAPCELL_ROW_45_362,VPWR,li1,57.2700,133.5860,1.799733
TAP_TAPCELL_ROW_45_361,VPWR,li1,31.5100,133.5860,1.799885
TAP_TAPCELL_ROW_44_360,VPWR,li1,147.4300,132.9730,1.799406
TAP_TAPCELL_ROW_44_359,VPWR,li1,121.6700,132.9730,1.799470
TAP_TAPCELL_ROW_44_358,VPWR,li1,95.9100,132.9730,1.799558
TAP_TAPCELL_ROW_44_357,VPWR,li1,70.1500,132.9730,1.799677
TAP_TAPCELL_ROW_44_356,VPWR,li1,44.3900,132.9730,1.799809
TAP_TAPCELL_ROW_44_355,VPWR,li1,18.6300,132.9730,1.799940
TAP_TAPCELL_ROW_43_354,VPWR,li1,134.5500,128.1460,1.799345
TAP_TAPCELL_ROW_43_353,VPWR,li1,108.7900,128.1460,1.799460
TAP_TAPCELL_ROW_43_352,VPWR,li1,83.0300,128.1460,1.799579
TAP_TAPCELL_ROW_43_351,VPWR,li1,57.2700,128.1460,1.799720
TAP_TAPCELL_ROW_43_350,VPWR,li1,31.5100,128.1460,1.799880
TAP_TAPCELL_ROW_42_349,VPWR,li1,147.4300,127.5330,1.799312
TAP_TAPCELL_ROW_42_348,VPWR,li1,121.6700,127.5330,1.799400
TAP_TAPCELL_ROW_42_347,VPWR,li1,95.9100,127.5330,1.799519
TAP_TAPCELL_ROW_42_346,VPWR,li1,70.1500,127.5330,1.799647
TAP_TAPCELL_ROW_42_345,VPWR,li1,44.3900,127.5330,1.799794
TAP_TAPCELL_ROW_42_344,VPWR,li1,18.6300,127.5330,1.799937
TAP_TAPCELL_ROW_41_343,VPWR,li1,134.5500,122.7060,1.799767
TAP_TAPCELL_ROW_41_342,VPWR,li1,108.7900,122.7060,1.799793
TAP_TAPCELL_ROW_41_341,VPWR,li1,83.0300,122.7060,1.799829
TAP_TAPCELL_ROW_41_340,VPWR,li1,57.2700,122.7060,1.799879
TAP_TAPCELL_ROW_41_339,VPWR,li1,31.5100,122.7060,1.799944
TAP_TAPCELL_ROW_40_338,VPWR,li1,147.4300,122.0930,1.799757
TAP_TAPCELL_ROW_40_337,VPWR,li1,121.6700,122.0930,1.799778
TAP_TAPCELL_ROW_40_336,VPWR,li1,95.9100,122.0930,1.799811
TAP_TAPCELL_ROW_40_335,VPWR,li1,70.1500,122.0930,1.799851
TAP_TAPCELL_ROW_40_334,VPWR,li1,44.3900,122.0930,1.799908
TAP_TAPCELL_ROW_40_333,VPWR,li1,18.6300,122.0930,1.799971
TAP_TAPCELL_ROW_39_332,VPWR,li1,134.5500,117.2660,1.799755
TAP_TAPCELL_ROW_39_331,VPWR,li1,108.7900,117.2660,1.799779
TAP_TAPCELL_ROW_39_330,VPWR,li1,83.0300,117.2660,1.799817
TAP_TAPCELL_ROW_39_329,VPWR,li1,57.2700,117.2660,1.799867
TAP_TAPCELL_ROW_39_328,VPWR,li1,31.5100,117.2660,1.799935
TAP_TAPCELL_ROW_38_327,VPWR,li1,147.4300,116.6530,1.799747
TAP_TAPCELL_ROW_38_326,VPWR,li1,121.6700,116.6530,1.799766
TAP_TAPCELL_ROW_38_325,VPWR,li1,95.9100,116.6530,1.799797
TAP_TAPCELL_ROW_38_324,VPWR,li1,70.1500,116.6530,1.799841
TAP_TAPCELL_ROW_38_323,VPWR,li1,44.3900,116.6530,1.799895
TAP_TAPCELL_ROW_38_322,VPWR,li1,18.6300,116.6530,1.799966
TAP_TAPCELL_ROW_37_321,VPWR,li1,134.5500,111.8260,1.799763
TAP_TAPCELL_ROW_37_320,VPWR,li1,108.7900,111.8260,1.799791
TAP_TAPCELL_ROW_37_319,VPWR,li1,83.0300,111.8260,1.799828
TAP_TAPCELL_ROW_37_318,VPWR,li1,57.2700,111.8260,1.799876
TAP_TAPCELL_ROW_37_317,VPWR,li1,31.5100,111.8260,1.799944
TAP_TAPCELL_ROW_36_316,VPWR,li1,147.4300,111.2130,1.799754
TAP_TAPCELL_ROW_36_315,VPWR,li1,121.6700,111.2130,1.799775
TAP_TAPCELL_ROW_36_314,VPWR,li1,95.9100,111.2130,1.799808
TAP_TAPCELL_ROW_36_313,VPWR,li1,70.1500,111.2130,1.799851
TAP_TAPCELL_ROW_36_312,VPWR,li1,44.3900,111.2130,1.799906
TAP_TAPCELL_ROW_36_311,VPWR,li1,18.6300,111.2130,1.799970
TAP_TAPCELL_ROW_35_310,VPWR,li1,134.5500,106.3860,1.799574
TAP_TAPCELL_ROW_35_309,VPWR,li1,108.7900,106.3860,1.799637
TAP_TAPCELL_ROW_35_308,VPWR,li1,83.0300,106.3860,1.799719
TAP_TAPCELL_ROW_35_307,VPWR,li1,57.2700,106.3860,1.799811
TAP_TAPCELL_ROW_35_306,VPWR,li1,31.5100,106.3860,1.799918
TAP_TAPCELL_ROW_34_305,VPWR,li1,147.4300,105.7730,1.799545
TAP_TAPCELL_ROW_34_304,VPWR,li1,121.6700,105.7730,1.799605
TAP_TAPCELL_ROW_34_303,VPWR,li1,95.9100,105.7730,1.799677
TAP_TAPCELL_ROW_34_302,VPWR,li1,70.1500,105.7730,1.799764
TAP_TAPCELL_ROW_34_301,VPWR,li1,44.3900,105.7730,1.799863
TAP_TAPCELL_ROW_34_300,VPWR,li1,18.6300,105.7730,1.799955
TAP_TAPCELL_ROW_33_299,VPWR,li1,134.5500,100.9460,1.799663
TAP_TAPCELL_ROW_33_298,VPWR,li1,108.7900,100.9460,1.799718
TAP_TAPCELL_ROW_33_297,VPWR,li1,83.0300,100.9460,1.799781
TAP_TAPCELL_ROW_33_296,VPWR,li1,57.2700,100.9460,1.799851
TAP_TAPCELL_ROW_33_295,VPWR,li1,31.5100,100.9460,1.799933
TAP_TAPCELL_ROW_32_294,VPWR,li1,147.4300,100.3330,1.799642
TAP_TAPCELL_ROW_32_293,VPWR,li1,121.6700,100.3330,1.799685
TAP_TAPCELL_ROW_32_292,VPWR,li1,95.9100,100.3330,1.799745
TAP_TAPCELL_ROW_32_291,VPWR,li1,70.1500,100.3330,1.799814
TAP_TAPCELL_ROW_32_290,VPWR,li1,44.3900,100.3330,1.799887
TAP_TAPCELL_ROW_32_289,VPWR,li1,18.6300,100.3330,1.799966
TAP_TAPCELL_ROW_31_288,VPWR,li1,134.5500,95.5060,1.799753
TAP_TAPCELL_ROW_31_287,VPWR,li1,108.7900,95.5060,1.799777
TAP_TAPCELL_ROW_31_286,VPWR,li1,83.0300,95.5060,1.799813
TAP_TAPCELL_ROW_31_285,VPWR,li1,57.2700,95.5060,1.799865
TAP_TAPCELL_ROW_31_284,VPWR,li1,31.5100,95.5060,1.799939
TAP_TAPCELL_ROW_30_283,VPWR,li1,147.4300,94.8930,1.799745
TAP_TAPCELL_ROW_30_282,VPWR,li1,121.6700,94.8930,1.799765
TAP_TAPCELL_ROW_30_281,VPWR,li1,95.9100,94.8930,1.799795
TAP_TAPCELL_ROW_30_280,VPWR,li1,70.1500,94.8930,1.799837
TAP_TAPCELL_ROW_30_279,VPWR,li1,44.3900,94.8930,1.799897
TAP_TAPCELL_ROW_30_278,VPWR,li1,18.6300,94.8930,1.799967
TAP_TAPCELL_ROW_29_277,VPWR,li1,134.5500,90.0660,1.799595
TAP_TAPCELL_ROW_29_276,VPWR,li1,108.7900,90.0660,1.799650
TAP_TAPCELL_ROW_29_275,VPWR,li1,83.0300,90.0660,1.799716
TAP_TAPCELL_ROW_29_274,VPWR,li1,57.2700,90.0660,1.799795
TAP_TAPCELL_ROW_29_273,VPWR,li1,31.5100,90.0660,1.799904
TAP_TAPCELL_ROW_28_272,VPWR,li1,147.4300,89.4530,1.799573
TAP_TAPCELL_ROW_28_271,VPWR,li1,121.6700,89.4530,1.799619
TAP_TAPCELL_ROW_28_270,VPWR,li1,95.9100,89.4530,1.799683
TAP_TAPCELL_ROW_28_269,VPWR,li1,70.1500,89.4530,1.799754
TAP_TAPCELL_ROW_28_268,VPWR,li1,44.3900,89.4530,1.799849
TAP_TAPCELL_ROW_28_267,VPWR,li1,18.6300,89.4530,1.799953
TAP_TAPCELL_ROW_27_266,VPWR,li1,134.5500,84.6260,1.799622
TAP_TAPCELL_ROW_27_265,VPWR,li1,108.7900,84.6260,1.799669
TAP_TAPCELL_ROW_27_264,VPWR,li1,83.0300,84.6260,1.799732
TAP_TAPCELL_ROW_27_263,VPWR,li1,57.2700,84.6260,1.799816
TAP_TAPCELL_ROW_27_262,VPWR,li1,31.5100,84.6260,1.799911
TAP_TAPCELL_ROW_26_261,VPWR,li1,147.4300,84.0130,1.799603
TAP_TAPCELL_ROW_26_260,VPWR,li1,121.6700,84.0130,1.799647
TAP_TAPCELL_ROW_26_259,VPWR,li1,95.9100,84.0130,1.799698
TAP_TAPCELL_ROW_26_258,VPWR,li1,70.1500,84.0130,1.799772
TAP_TAPCELL_ROW_26_257,VPWR,li1,44.3900,84.0130,1.799857
TAP_TAPCELL_ROW_26_256,VPWR,li1,18.6300,84.0130,1.799954
TAP_TAPCELL_ROW_25_255,VPWR,li1,134.5500,79.1860,1.799773
TAP_TAPCELL_ROW_25_254,VPWR,li1,108.7900,79.1860,1.799792
TAP_TAPCELL_ROW_25_253,VPWR,li1,83.0300,79.1860,1.799828
TAP_TAPCELL_ROW_25_252,VPWR,li1,57.2700,79.1860,1.799879
TAP_TAPCELL_ROW_25_251,VPWR,li1,31.5100,79.1860,1.799943
TAP_TAPCELL_ROW_24_250,VPWR,li1,147.4300,78.5730,1.799768
TAP_TAPCELL_ROW_24_249,VPWR,li1,121.6700,78.5730,1.799780
TAP_TAPCELL_ROW_24_248,VPWR,li1,95.9100,78.5730,1.799807
TAP_TAPCELL_ROW_24_247,VPWR,li1,70.1500,78.5730,1.799853
TAP_TAPCELL_ROW_24_246,VPWR,li1,44.3900,78.5730,1.799907
TAP_TAPCELL_ROW_24_245,VPWR,li1,18.6300,78.5730,1.799968
TAP_TAPCELL_ROW_23_244,VPWR,li1,134.5500,73.7460,1.799633
TAP_TAPCELL_ROW_23_243,VPWR,li1,108.7900,73.7460,1.799669
TAP_TAPCELL_ROW_23_242,VPWR,li1,83.0300,73.7460,1.799730
TAP_TAPCELL_ROW_23_241,VPWR,li1,57.2700,73.7460,1.799809
TAP_TAPCELL_ROW_23_240,VPWR,li1,31.5100,73.7460,1.799912
TAP_TAPCELL_ROW_22_239,VPWR,li1,147.4300,73.1330,1.799618
TAP_TAPCELL_ROW_22_238,VPWR,li1,121.6700,73.1330,1.799649
TAP_TAPCELL_ROW_22_237,VPWR,li1,95.9100,73.1330,1.799699
TAP_TAPCELL_ROW_22_236,VPWR,li1,70.1500,73.1330,1.799768
TAP_TAPCELL_ROW_22_235,VPWR,li1,44.3900,73.1330,1.799857
TAP_TAPCELL_ROW_22_234,VPWR,li1,18.6300,73.1330,1.799956
TAP_TAPCELL_ROW_21_233,VPWR,li1,134.5500,68.3060,1.799651
TAP_TAPCELL_ROW_21_232,VPWR,li1,108.7900,68.3060,1.799690
TAP_TAPCELL_ROW_21_231,VPWR,li1,83.0300,68.3060,1.799746
TAP_TAPCELL_ROW_21_230,VPWR,li1,57.2700,68.3060,1.799826
TAP_TAPCELL_ROW_21_229,VPWR,li1,31.5100,68.3060,1.799919
TAP_TAPCELL_ROW_20_228,VPWR,li1,147.4300,67.6930,1.799638
TAP_TAPCELL_ROW_20_227,VPWR,li1,121.6700,67.6930,1.799670
TAP_TAPCELL_ROW_20_226,VPWR,li1,95.9100,67.6930,1.799716
TAP_TAPCELL_ROW_20_225,VPWR,li1,70.1500,67.6930,1.799781
TAP_TAPCELL_ROW_20_224,VPWR,li1,44.3900,67.6930,1.799872
TAP_TAPCELL_ROW_20_223,VPWR,li1,18.6300,67.6930,1.799955
TAP_TAPCELL_ROW_19_222,VPWR,li1,134.5500,62.8660,1.799583
TAP_TAPCELL_ROW_19_221,VPWR,li1,108.7900,62.8660,1.799623
TAP_TAPCELL_ROW_19_220,VPWR,li1,83.0300,62.8660,1.799685
TAP_TAPCELL_ROW_19_219,VPWR,li1,57.2700,62.8660,1.799780
TAP_TAPCELL_ROW_19_218,VPWR,li1,31.5100,62.8660,1.799903
TAP_TAPCELL_ROW_18_217,VPWR,li1,147.4300,62.2530,1.799569
TAP_TAPCELL_ROW_18_216,VPWR,li1,121.6700,62.2530,1.799601
TAP_TAPCELL_ROW_18_215,VPWR,li1,95.9100,62.2530,1.799648
TAP_TAPCELL_ROW_18_214,VPWR,li1,70.1500,62.2530,1.799725
TAP_TAPCELL_ROW_18_213,VPWR,li1,44.3900,62.2530,1.799839
TAP_TAPCELL_ROW_18_212,VPWR,li1,18.6300,62.2530,1.799945
TAP_TAPCELL_ROW_17_211,VPWR,li1,134.5500,57.4260,1.799742
TAP_TAPCELL_ROW_17_210,VPWR,li1,108.7900,57.4260,1.799763
TAP_TAPCELL_ROW_17_209,VPWR,li1,83.0300,57.4260,1.799795
TAP_TAPCELL_ROW_17_208,VPWR,li1,57.2700,57.4260,1.799847
TAP_TAPCELL_ROW_17_207,VPWR,li1,31.5100,57.4260,1.799927
TAP_TAPCELL_ROW_16_206,VPWR,li1,147.4300,56.8130,1.799734
TAP_TAPCELL_ROW_16_205,VPWR,li1,121.6700,56.8130,1.799750
TAP_TAPCELL_ROW_16_204,VPWR,li1,95.9100,56.8130,1.799777
TAP_TAPCELL_ROW_16_203,VPWR,li1,70.1500,56.8130,1.799822
TAP_TAPCELL_ROW_16_202,VPWR,li1,44.3900,56.8130,1.799881
TAP_TAPCELL_ROW_16_201,VPWR,li1,18.6300,56.8130,1.799962
TAP_TAPCELL_ROW_15_200,VPWR,li1,134.5500,51.9860,1.799725
TAP_TAPCELL_ROW_15_199,VPWR,li1,108.7900,51.9860,1.799763
TAP_TAPCELL_ROW_15_198,VPWR,li1,83.0300,51.9860,1.799814
TAP_TAPCELL_ROW_15_197,VPWR,li1,57.2700,51.9860,1.799867
TAP_TAPCELL_ROW_15_196,VPWR,li1,31.5100,51.9860,1.799940
TAP_TAPCELL_ROW_14_195,VPWR,li1,147.4300,51.3730,1.799712
TAP_TAPCELL_ROW_14_194,VPWR,li1,121.6700,51.3730,1.799744
TAP_TAPCELL_ROW_14_193,VPWR,li1,95.9100,51.3730,1.799788
TAP_TAPCELL_ROW_14_192,VPWR,li1,70.1500,51.3730,1.799839
TAP_TAPCELL_ROW_14_191,VPWR,li1,44.3900,51.3730,1.799902
TAP_TAPCELL_ROW_14_190,VPWR,li1,18.6300,51.3730,1.799968
TAP_TAPCELL_ROW_13_189,VPWR,li1,134.5500,46.5460,1.799668
TAP_TAPCELL_ROW_13_188,VPWR,li1,108.7900,46.5460,1.799704
TAP_TAPCELL_ROW_13_187,VPWR,li1,83.0300,46.5460,1.799763
TAP_TAPCELL_ROW_13_186,VPWR,li1,57.2700,46.5460,1.799833
TAP_TAPCELL_ROW_13_185,VPWR,li1,31.5100,46.5460,1.799930
TAP_TAPCELL_ROW_12_184,VPWR,li1,147.4300,45.9330,1.799653
TAP_TAPCELL_ROW_12_183,VPWR,li1,121.6700,45.9330,1.799683
TAP_TAPCELL_ROW_12_182,VPWR,li1,95.9100,45.9330,1.799734
TAP_TAPCELL_ROW_12_181,VPWR,li1,70.1500,45.9330,1.799797
TAP_TAPCELL_ROW_12_180,VPWR,li1,44.3900,45.9330,1.799882
TAP_TAPCELL_ROW_12_179,VPWR,li1,18.6300,45.9330,1.799961
TAP_TAPCELL_ROW_11_178,VPWR,li1,134.5500,41.1060,1.799797
TAP_TAPCELL_ROW_11_177,VPWR,li1,108.7900,41.1060,1.799818
TAP_TAPCELL_ROW_11_176,VPWR,li1,83.0300,41.1060,1.799849
TAP_TAPCELL_ROW_11_175,VPWR,li1,57.2700,41.1060,1.799893
TAP_TAPCELL_ROW_11_174,VPWR,li1,31.5100,41.1060,1.799951
TAP_TAPCELL_ROW_10_173,VPWR,li1,147.4300,40.4930,1.799789
TAP_TAPCELL_ROW_10_172,VPWR,li1,121.6700,40.4930,1.799807
TAP_TAPCELL_ROW_10_171,VPWR,li1,95.9100,40.4930,1.799831
TAP_TAPCELL_ROW_10_170,VPWR,li1,70.1500,40.4930,1.799872
TAP_TAPCELL_ROW_10_169,VPWR,li1,44.3900,40.4930,1.799921
TAP_TAPCELL_ROW_10_168,VPWR,li1,18.6300,40.4930,1.799976
TAP_TAPCELL_ROW_9_167,VPWR,li1,134.5500,35.6660,1.799762
TAP_TAPCELL_ROW_9_166,VPWR,li1,108.7900,35.6660,1.799791
TAP_TAPCELL_ROW_9_165,VPWR,li1,83.0300,35.6660,1.799829
TAP_TAPCELL_ROW_9_164,VPWR,li1,57.2700,35.6660,1.799880
TAP_TAPCELL_ROW_9_163,VPWR,li1,31.5100,35.6660,1.799947
TAP_TAPCELL_ROW_8_162,VPWR,li1,147.4300,35.0530,1.799751
TAP_TAPCELL_ROW_8_161,VPWR,li1,121.6700,35.0530,1.799776
TAP_TAPCELL_ROW_8_160,VPWR,li1,95.9100,35.0530,1.799809
TAP_TAPCELL_ROW_8_159,VPWR,li1,70.1500,35.0530,1.799852
TAP_TAPCELL_ROW_8_158,VPWR,li1,44.3900,35.0530,1.799909
TAP_TAPCELL_ROW_8_157,VPWR,li1,18.6300,35.0530,1.799972
TAP_TAPCELL_ROW_7_156,VPWR,li1,134.5500,30.2260,1.799792
TAP_TAPCELL_ROW_7_155,VPWR,li1,108.7900,30.2260,1.799817
TAP_TAPCELL_ROW_7_154,VPWR,li1,83.0300,30.2260,1.799857
TAP_TAPCELL_ROW_7_153,VPWR,li1,57.2700,30.2260,1.799904
TAP_TAPCELL_ROW_7_152,VPWR,li1,31.5100,30.2260,1.799958
TAP_TAPCELL_ROW_6_151,VPWR,li1,147.4300,29.6130,1.799782
TAP_TAPCELL_ROW_6_150,VPWR,li1,121.6700,29.6130,1.799803
TAP_TAPCELL_ROW_6_149,VPWR,li1,95.9100,29.6130,1.799838
TAP_TAPCELL_ROW_6_148,VPWR,li1,70.1500,29.6130,1.799878
TAP_TAPCELL_ROW_6_147,VPWR,li1,44.3900,29.6130,1.799931
TAP_TAPCELL_ROW_6_146,VPWR,li1,18.6300,29.6130,1.799976
TAP_TAPCELL_ROW_5_145,VPWR,li1,134.5500,24.7860,1.799903
TAP_TAPCELL_ROW_5_144,VPWR,li1,108.7900,24.7860,1.799913
TAP_TAPCELL_ROW_5_143,VPWR,li1,83.0300,24.7860,1.799930
TAP_TAPCELL_ROW_5_142,VPWR,li1,57.2700,24.7860,1.799952
TAP_TAPCELL_ROW_5_141,VPWR,li1,31.5100,24.7860,1.799979
TAP_TAPCELL_ROW_4_140,VPWR,li1,147.4300,24.1730,1.799900
TAP_TAPCELL_ROW_4_139,VPWR,li1,121.6700,24.1730,1.799908
TAP_TAPCELL_ROW_4_138,VPWR,li1,95.9100,24.1730,1.799921
TAP_TAPCELL_ROW_4_137,VPWR,li1,70.1500,24.1730,1.799941
TAP_TAPCELL_ROW_4_136,VPWR,li1,44.3900,24.1730,1.799963
TAP_TAPCELL_ROW_4_135,VPWR,li1,18.6300,24.1730,1.799989
TAP_TAPCELL_ROW_3_134,VPWR,li1,134.5500,19.3460,1.799919
TAP_TAPCELL_ROW_3_133,VPWR,li1,108.7900,19.3460,1.799924
TAP_TAPCELL_ROW_3_132,VPWR,li1,83.0300,19.3460,1.799937
TAP_TAPCELL_ROW_3_131,VPWR,li1,57.2700,19.3460,1.799955
TAP_TAPCELL_ROW_3_130,VPWR,li1,31.5100,19.3460,1.799980
TAP_TAPCELL_ROW_2_129,VPWR,li1,147.4300,18.7330,1.799919
TAP_TAPCELL_ROW_2_128,VPWR,li1,121.6700,18.7330,1.799921
TAP_TAPCELL_ROW_2_127,VPWR,li1,95.9100,18.7330,1.799929
TAP_TAPCELL_ROW_2_126,VPWR,li1,70.1500,18.7330,1.799945
TAP_TAPCELL_ROW_2_125,VPWR,li1,44.3900,18.7330,1.799966
TAP_TAPCELL_ROW_2_124,VPWR,li1,18.6300,18.7330,1.799990
TAP_TAPCELL_ROW_1_123,VPWR,li1,134.5500,13.9060,1.799795
TAP_TAPCELL_ROW_1_122,VPWR,li1,108.7900,13.9060,1.799809
TAP_TAPCELL_ROW_1_121,VPWR,li1,83.0300,13.9060,1.799839
TAP_TAPCELL_ROW_1_120,VPWR,li1,57.2700,13.9060,1.799883
TAP_TAPCELL_ROW_1_119,VPWR,li1,31.5100,13.9060,1.799945
TAP_TAPCELL_ROW_0_118,VPWR,li1,147.4300,13.2930,1.799793
TAP_TAPCELL_ROW_0_117,VPWR,li1,134.5500,13.2930,1.799795
TAP_TAPCELL_ROW_0_116,VPWR,li1,121.6700,13.2930,1.799801
TAP_TAPCELL_ROW_0_115,VPWR,li1,108.7900,13.2930,1.799809
TAP_TAPCELL_ROW_0_114,VPWR,li1,95.9100,13.2930,1.799822
TAP_TAPCELL_ROW_0_113,VPWR,li1,83.0300,13.2930,1.799839
TAP_TAPCELL_ROW_0_112,VPWR,li1,70.1500,13.2930,1.799860
TAP_TAPCELL_ROW_0_111,VPWR,li1,57.2700,13.2930,1.799883
TAP_TAPCELL_ROW_0_110,VPWR,li1,44.3900,13.2930,1.799912
TAP_TAPCELL_ROW_0_109,VPWR,li1,31.5100,13.2930,1.799945
TAP_TAPCELL_ROW_0_108,VPWR,li1,18.6300,13.2930,1.799969
PHY_EDGE_ROW_53_Left_107,VPWR,li1,6.2100,155.0400,1.799772
PHY_EDGE_ROW_52_Left_106,VPWR,li1,6.2100,155.0400,1.799772
PHY_EDGE_ROW_51_Left_105,VPWR,li1,6.2100,149.6000,1.799973
PHY_EDGE_ROW_50_Left_104,VPWR,li1,6.2100,149.6000,1.799973
PHY_EDGE_ROW_49_Left_103,VPWR,li1,6.2100,144.1600,1.799960
PHY_EDGE_ROW_48_Left_102,VPWR,li1,6.2100,144.1600,1.799960
PHY_EDGE_ROW_47_Left_101,VPWR,li1,6.2100,138.7200,1.799913
PHY_EDGE_ROW_46_Left_100,VPWR,li1,6.2100,138.7200,1.799913
PHY_EDGE_ROW_45_Left_99,VPWR,li1,6.2100,133.2800,1.799940
PHY_EDGE_ROW_44_Left_98,VPWR,li1,6.2100,133.2800,1.799940
PHY_EDGE_ROW_43_Left_97,VPWR,li1,6.2100,127.8400,1.799937
PHY_EDGE_ROW_42_Left_96,VPWR,li1,6.2100,127.8400,1.799937
PHY_EDGE_ROW_41_Left_95,VPWR,li1,6.2100,122.4000,1.799971
PHY_EDGE_ROW_40_Left_94,VPWR,li1,6.2100,122.4000,1.799971
PHY_EDGE_ROW_39_Left_93,VPWR,li1,6.2100,116.9600,1.799966
PHY_EDGE_ROW_38_Left_92,VPWR,li1,6.2100,116.9600,1.799966
PHY_EDGE_ROW_37_Left_91,VPWR,li1,6.2100,111.5200,1.799967
PHY_EDGE_ROW_36_Left_90,VPWR,li1,6.2100,111.5200,1.799967
PHY_EDGE_ROW_35_Left_89,VPWR,li1,6.2100,106.0800,1.799955
PHY_EDGE_ROW_34_Left_88,VPWR,li1,6.2100,106.0800,1.799955
PHY_EDGE_ROW_33_Left_87,VPWR,li1,6.2100,100.6400,1.799966
PHY_EDGE_ROW_32_Left_86,VPWR,li1,6.2100,100.6400,1.799966
PHY_EDGE_ROW_31_Left_85,VPWR,li1,6.2100,95.2000,1.799966
PHY_EDGE_ROW_30_Left_84,VPWR,li1,6.2100,95.2000,1.799966
PHY_EDGE_ROW_29_Left_83,VPWR,li1,6.2100,89.7600,1.799953
PHY_EDGE_ROW_28_Left_82,VPWR,li1,6.2100,89.7600,1.799953
PHY_EDGE_ROW_27_Left_81,VPWR,li1,6.2100,84.3200,1.799954
PHY_EDGE_ROW_26_Left_80,VPWR,li1,6.2100,84.3200,1.799954
PHY_EDGE_ROW_25_Left_79,VPWR,li1,6.2100,78.8800,1.799967
